Index,Dates,Time,Score,Class
580,11-10-2020, 17:06:55,20.38,snoring
581,11-10-2020, 17:06:56,20.51,snoring
582,11-10-2020, 17:06:57,20.51,snoring
583,11-10-2020, 17:06:57,19.46,snoring
584,11-10-2020, 17:06:58,22.33,snoring
585,11-10-2020, 17:06:58,22.33,snoring
586,11-10-2020, 17:06:59,21.92,snoring
587,11-10-2020, 17:07:00,20.99,snoring
588,11-10-2020, 17:07:00,20.99,snoring
589,11-10-2020, 17:07:01,18.44,snoring
590,11-10-2020, 17:07:53,17.85,snoring
591,11-10-2020, 17:07:53,17.85,snoring
592,11-10-2020, 17:07:54,16.86,snoring
593,11-10-2020, 17:07:54,16.86,snoring
594,11-10-2020, 17:07:55,16.39,snoring
595,11-10-2020, 17:08:01,14.24,snoring
596,11-10-2020, 17:08:04,16.14,snoring
597,11-10-2020, 17:08:05,16.14,snoring
598,11-10-2020, 17:08:07,17.1,snoring
599,11-10-2020, 17:08:08,17.9,snoring
600,11-10-2020, 17:08:09,17.9,snoring
601,11-10-2020, 17:08:09,19.65,snoring
602,11-10-2020, 17:08:10,18.91,snoring
603,11-10-2020, 17:08:11,18.91,snoring
604,11-10-2020, 17:08:11,17.22,snoring
605,11-10-2020, 17:08:12,17.23,snoring
606,11-10-2020, 17:08:12,17.23,snoring
607,11-10-2020, 17:08:13,21.77,snoring
608,11-10-2020, 17:08:14,19.97,snoring
609,11-10-2020, 17:08:14,19.36,snoring
610,11-10-2020, 17:08:15,19.36,snoring
611,11-10-2020, 17:08:15,18.62,snoring
612,11-10-2020, 17:09:17,22.45,snoring
613,11-10-2020, 17:09:19,24.69,snoring
614,11-10-2020, 17:09:19,20.53,snoring
615,11-10-2020, 17:09:20,20.53,snoring
616,11-10-2020, 17:09:55,19.42,snoring
617,11-10-2020, 17:09:56,19.42,snoring
618,11-10-2020, 17:10:04,21.11,snoring
619,11-10-2020, 17:10:04,21.11,snoring
620,11-10-2020, 17:10:19,18.66,snoring
621,11-10-2020, 17:10:20,19.19,snoring
622,11-10-2020, 17:10:20,19.19,snoring
623,11-10-2020, 17:10:30,24.29,snoring
624,11-10-2020, 17:10:30,24.29,snoring
625,11-10-2020, 17:10:42,20.24,snoring
626,11-10-2020, 17:10:42,20.24,snoring
627,11-10-2020, 17:10:45,19.48,snoring
628,11-10-2020, 17:10:46,19.85,snoring
629,11-10-2020, 17:10:47,19.85,snoring
630,11-10-2020, 17:11:02,22.17,snoring
631,11-10-2020, 17:11:03,22.17,snoring
632,11-10-2020, 17:11:04,27.15,snoring
633,11-10-2020, 17:11:06,21.4,snoring
634,11-10-2020, 17:11:07,21.4,snoring
635,11-10-2020, 17:11:07,19.79,snoring
636,11-10-2020, 17:11:38,18.64,snoring
637,11-10-2020, 17:12:51,16.29,snoring
638,11-10-2020, 17:12:52,20.08,snoring
639,11-10-2020, 17:12:53,20.08,snoring
640,11-10-2020, 17:12:53,21.07,snoring
641,11-10-2020, 17:12:54,20.76,snoring
642,11-10-2020, 17:12:54,20.76,snoring
643,11-10-2020, 17:12:55,20.21,snoring
644,11-10-2020, 17:12:56,18.74,snoring
645,11-10-2020, 17:12:56,18.74,snoring
646,11-10-2020, 17:12:57,16.8,snoring
647,11-10-2020, 17:12:57,11.52,snoring
648,11-10-2020, 17:13:18,16.59,snoring
649,11-10-2020, 17:13:19,16.59,snoring
650,11-10-2020, 17:46:53,20.74,snoring
651,11-10-2020, 17:46:54,17.56,snoring
652,11-10-2020, 19:26:55,15.87,snoring
653,11-10-2020, 19:26:57,17.19,snoring
654,11-10-2020, 19:31:48,17.29,snoring
655,11-10-2020, 19:36:58,17.3,snoring
656,11-10-2020, 19:37:04,15.5,snoring
657,11-10-2020, 19:37:05,12.49,snoring
658,11-10-2020, 19:37:05,12.49,snoring
659,11-10-2020, 19:40:29,18,snoring
660,11-10-2020, 19:40:41,17.76,snoring
661,11-10-2020, 19:40:42,18.47,snoring
662,11-10-2020, 19:40:46,17.24,snoring
663,11-10-2020, 19:40:46,16.61,snoring
664,11-10-2020, 19:40:47,17.74,snoring
665,11-10-2020, 19:40:48,16.51,snoring
666,11-10-2020, 19:40:49,19.78,snoring
667,11-10-2020, 19:40:49,17.4,snoring
668,11-10-2020, 19:40:50,18.44,snoring
669,11-10-2020, 19:41:12,17.1,snoring
670,11-10-2020, 19:41:18,17.95,snoring
671,11-10-2020, 19:41:19,14.22,snoring
672,11-10-2020, 19:41:20,14.46,snoring
673,11-10-2020, 19:41:20,16.31,snoring
674,11-10-2020, 19:41:21,18.15,snoring
675,11-10-2020, 19:41:24,17.31,snoring
676,11-10-2020, 19:41:28,15.8,snoring
677,11-10-2020, 19:41:29,14.41,snoring
678,11-10-2020, 19:41:31,16.97,snoring
679,11-10-2020, 19:41:32,16.87,snoring
680,11-10-2020, 19:41:53,17.17,snoring
681,11-10-2020, 19:41:54,17.34,snoring
682,11-10-2020, 19:42:02,15.87,snoring
683,11-10-2020, 19:42:09,17.82,snoring
684,11-10-2020, 19:42:21,18.33,snoring
685,11-10-2020, 19:42:33,19.3,snoring
686,11-10-2020, 19:42:34,17.64,snoring
687,11-10-2020, 19:42:42,16.95,snoring
688,11-10-2020, 19:42:45,16.97,snoring
689,11-10-2020, 19:42:46,16.55,snoring
690,11-10-2020, 19:42:48,18.37,snoring
691,11-10-2020, 19:42:56,17.32,snoring
692,11-10-2020, 19:42:57,17.52,snoring
693,11-10-2020, 19:43:08,17.89,snoring
694,11-10-2020, 19:43:08,17.6,snoring
695,11-10-2020, 19:43:09,17.84,snoring
696,11-10-2020, 19:43:10,17.85,snoring
697,11-10-2020, 19:43:11,18.25,snoring
698,11-10-2020, 19:43:12,18.25,snoring
699,11-10-2020, 19:43:12,16.65,snoring
700,11-10-2020, 19:43:13,16.65,snoring
701,11-10-2020, 19:43:14,17.08,snoring
702,11-10-2020, 19:43:25,18.74,snoring
703,11-10-2020, 19:43:26,18.44,snoring
704,11-10-2020, 19:43:40,17.84,snoring
705,11-10-2020, 19:43:42,17.51,snoring
706,11-10-2020, 19:43:43,17.9,snoring
707,11-10-2020, 19:43:43,16.35,snoring
708,11-10-2020, 19:43:45,16.25,snoring
709,11-10-2020, 19:43:46,16.25,snoring
710,11-10-2020, 19:43:47,16.05,snoring
711,11-10-2020, 19:43:49,17.77,snoring
712,11-10-2020, 19:43:50,17.05,snoring
713,11-10-2020, 19:43:54,18.75,snoring
714,11-10-2020, 19:43:55,18.05,snoring
715,11-10-2020, 19:44:01,16.93,snoring
716,11-10-2020, 19:44:02,16.97,snoring
717,11-10-2020, 19:44:04,13.96,snoring
718,11-10-2020, 19:44:10,15.89,snoring
719,11-10-2020, 19:44:11,15.66,snoring
720,11-10-2020, 19:44:14,19.8,snoring
721,11-10-2020, 19:44:14,17.2,snoring
722,11-10-2020, 19:44:15,16.79,snoring
723,11-10-2020, 19:44:16,17.5,snoring
724,11-10-2020, 19:44:17,19.76,snoring
725,11-10-2020, 19:44:18,19.76,snoring
726,11-10-2020, 19:44:21,17.43,snoring
727,11-10-2020, 19:44:22,16.59,snoring
728,11-10-2020, 19:44:23,16.54,snoring
729,11-10-2020, 19:44:24,19.07,snoring
730,11-10-2020, 19:44:25,18.68,snoring
731,11-10-2020, 19:44:26,17.35,snoring
732,11-10-2020, 19:44:26,15.95,snoring
733,11-10-2020, 19:44:27,15.94,snoring
734,11-10-2020, 19:46:02,18.06,snoring
735,11-10-2020, 19:46:02,17.21,snoring
736,11-10-2020, 19:46:03,17.25,snoring
737,11-10-2020, 19:46:23,18.91,snoring
738,11-10-2020, 19:46:25,19.21,snoring
739,11-10-2020, 19:46:26,19.21,snoring
740,11-10-2020, 19:46:27,17.37,snoring
741,11-10-2020, 19:46:28,17.37,snoring
742,11-10-2020, 19:46:29,17.66,snoring
743,11-10-2020, 19:46:29,18.78,snoring
744,11-10-2020, 19:46:30,18.12,snoring
745,11-10-2020, 19:46:31,18.69,snoring
746,11-10-2020, 19:46:35,15.9,snoring
747,11-10-2020, 19:46:36,17.35,snoring
748,11-10-2020, 19:46:37,19.41,snoring
749,11-10-2020, 19:46:38,19.41,snoring
750,11-10-2020, 19:46:42,16.24,snoring
751,11-10-2020, 19:46:43,17.95,snoring
752,11-10-2020, 19:46:45,16.33,snoring
753,11-10-2020, 19:46:45,17.25,snoring
754,11-10-2020, 19:46:51,16.91,snoring
755,11-10-2020, 19:46:52,16.91,snoring
756,11-10-2020, 19:46:53,16.22,snoring
757,11-10-2020, 19:46:53,16.54,snoring
758,11-10-2020, 19:48:00,16.13,snoring
759,11-10-2020, 19:48:08,17.5,snoring
760,11-10-2020, 19:48:09,17.65,snoring
761,11-10-2020, 19:48:12,16.78,snoring
762,11-10-2020, 19:48:13,16.05,snoring
763,11-10-2020, 19:48:15,17.41,snoring
764,11-10-2020, 19:48:26,17.97,snoring
765,11-10-2020, 19:48:27,17.62,snoring
766,11-10-2020, 19:48:28,16.92,snoring
767,11-10-2020, 19:48:29,16.92,snoring
768,11-10-2020, 19:49:13,17.98,snoring
769,11-10-2020, 19:52:20,18.04,snoring
770,11-10-2020, 19:53:03,17.6,snoring
771,11-10-2020, 19:53:05,17.96,snoring
772,11-10-2020, 19:53:06,17.96,snoring
773,11-10-2020, 19:53:10,17.32,snoring
774,11-10-2020, 19:53:24,18.09,snoring
775,11-10-2020, 19:53:31,17.93,snoring
776,11-10-2020, 19:53:32,18.07,snoring
777,11-10-2020, 19:53:33,18.07,snoring
778,11-10-2020, 19:53:39,16.94,snoring
779,11-10-2020, 19:53:42,17.21,snoring
780,11-10-2020, 19:53:49,18.34,snoring
781,11-10-2020, 19:53:50,18.34,snoring
782,11-10-2020, 19:53:53,17.85,snoring
783,11-10-2020, 19:54:09,16.38,snoring
784,11-10-2020, 19:54:10,16.91,snoring
785,11-10-2020, 19:54:10,18.5,snoring
786,11-10-2020, 19:54:32,18,snoring
787,11-10-2020, 19:54:33,17.76,snoring
788,11-10-2020, 19:55:12,18.47,snoring
789,11-10-2020, 19:55:13,17.98,snoring
790,11-10-2020, 19:55:20,18.85,snoring
791,11-10-2020, 19:55:28,19.19,snoring
792,11-10-2020, 19:55:31,18.42,snoring
793,11-10-2020, 19:55:33,17.77,snoring
794,11-10-2020, 19:55:41,18.59,snoring
795,11-10-2020, 19:55:42,18.66,snoring
796,11-10-2020, 19:55:43,20.7,snoring
797,11-10-2020, 19:55:54,18.26,snoring
798,11-10-2020, 19:55:55,17.78,snoring
799,11-10-2020, 19:55:56,18.49,snoring
800,11-10-2020, 19:57:24,17.52,snoring
801,11-10-2020, 19:57:25,16.96,snoring
802,11-10-2020, 19:57:25,17.82,snoring
803,11-10-2020, 19:57:26,17.41,snoring
804,11-10-2020, 19:57:27,18.38,snoring
805,11-10-2020, 19:57:28,16.71,snoring
806,11-10-2020, 19:57:54,17.24,snoring
807,11-10-2020, 19:58:17,17.23,snoring
808,11-10-2020, 19:58:22,17.78,snoring
809,11-10-2020, 19:58:23,17.78,snoring
810,11-10-2020, 19:58:48,18.01,snoring
811,11-10-2020, 19:58:49,17.51,snoring
812,11-10-2020, 19:59:12,17.38,snoring
813,11-10-2020, 19:59:14,17.84,snoring
814,11-10-2020, 19:59:22,18.44,snoring
815,11-10-2020, 19:59:23,17.53,snoring
816,11-10-2020, 20:00:13,17.7,snoring
817,11-10-2020, 20:00:15,17.61,snoring
818,11-10-2020, 20:00:18,17.77,snoring
819,11-10-2020, 20:01:16,18.15,snoring
820,11-10-2020, 20:01:21,17.73,snoring
821,11-10-2020, 20:01:31,17.62,snoring
822,11-10-2020, 20:01:44,17.33,snoring
823,11-10-2020, 20:02:04,16.68,snoring
824,11-10-2020, 20:02:59,17.5,snoring
825,11-10-2020, 20:03:11,17.6,snoring
826,11-10-2020, 20:04:13,16.85,snoring
827,11-10-2020, 20:04:13,16.85,snoring
828,11-10-2020, 20:04:18,17.32,snoring
829,11-10-2020, 20:04:18,18.85,snoring
830,11-10-2020, 20:04:19,17,snoring
831,11-10-2020, 20:04:21,17.33,snoring
832,11-10-2020, 20:04:22,19.87,snoring
833,11-10-2020, 20:04:23,19.88,snoring
834,11-10-2020, 20:04:24,19.19,snoring
835,11-10-2020, 20:04:25,19.06,snoring
836,11-10-2020, 20:04:27,17,snoring
837,11-10-2020, 20:04:27,17.26,snoring
838,11-10-2020, 20:04:31,17.12,snoring
839,11-10-2020, 20:04:32,19.82,snoring
840,11-10-2020, 20:04:32,19.82,snoring
841,11-10-2020, 20:04:35,17.65,snoring
842,11-10-2020, 20:04:39,18.29,snoring
843,11-10-2020, 20:04:40,18.19,snoring
844,11-10-2020, 20:04:45,17.63,snoring
845,11-10-2020, 20:04:46,16.96,snoring
846,11-10-2020, 20:04:47,16.48,snoring
847,11-10-2020, 20:04:54,17.86,snoring
848,11-10-2020, 20:04:56,17.62,snoring
849,11-10-2020, 20:05:02,18.78,snoring
850,11-10-2020, 20:05:04,17.85,snoring
851,11-10-2020, 20:05:05,16.92,snoring
852,11-10-2020, 20:05:18,17.17,snoring
853,11-10-2020, 20:05:19,16.65,snoring
854,11-10-2020, 20:06:12,16.04,snoring
855,11-10-2020, 20:06:13,18.24,snoring
856,11-10-2020, 20:06:33,17.42,snoring
857,11-10-2020, 20:06:35,16.76,snoring
858,11-10-2020, 20:06:57,17.81,snoring
859,11-10-2020, 20:07:03,18.34,snoring
860,11-10-2020, 20:07:11,16.88,snoring
861,11-10-2020, 20:07:17,17.87,snoring
862,11-10-2020, 20:07:19,17.27,snoring
863,11-10-2020, 20:07:20,16.75,snoring
864,11-10-2020, 20:07:21,18.3,snoring
865,11-10-2020, 20:07:22,17.93,snoring
866,11-10-2020, 20:07:22,18.85,snoring
867,11-10-2020, 20:07:23,16.19,snoring
868,11-10-2020, 20:07:25,18.44,snoring
869,11-10-2020, 20:09:03,17.52,snoring
870,11-10-2020, 20:09:10,19.52,snoring
871,11-10-2020, 20:09:49,18.89,snoring
872,11-10-2020, 20:09:53,17.59,snoring
873,11-10-2020, 20:10:30,18.21,snoring
874,11-10-2020, 20:10:31,17.68,snoring
875,11-10-2020, 20:10:35,17.83,snoring
876,11-10-2020, 20:10:35,18.22,snoring
877,11-10-2020, 20:10:45,19.27,snoring
878,11-10-2020, 20:10:45,19.85,snoring
879,11-10-2020, 20:10:46,18.69,snoring
880,11-10-2020, 20:11:03,19.44,snoring
881,11-10-2020, 20:11:04,20.5,snoring
882,11-10-2020, 20:11:10,19.83,snoring
883,11-10-2020, 20:11:11,18.98,snoring
884,11-10-2020, 20:11:19,18.06,snoring
885,11-10-2020, 20:11:22,22.56,snoring
886,11-10-2020, 20:12:08,18.14,snoring
887,11-10-2020, 20:12:08,18.24,snoring
888,11-10-2020, 20:12:10,18.37,snoring
889,11-10-2020, 20:12:11,19.84,snoring
890,11-10-2020, 20:12:22,19.13,snoring
891,11-10-2020, 20:12:40,18.89,snoring
892,11-10-2020, 20:12:42,17.9,snoring
893,11-10-2020, 20:12:43,18.43,snoring
894,11-10-2020, 20:12:44,19.2,snoring
895,11-10-2020, 20:13:07,17.07,snoring
896,11-10-2020, 20:13:17,20.65,snoring
897,11-10-2020, 20:13:17,19.93,snoring
898,11-10-2020, 20:13:19,19.45,snoring
899,11-10-2020, 20:13:21,17.47,snoring
900,11-10-2020, 20:13:22,17.47,snoring
901,11-10-2020, 20:13:28,18.68,snoring
902,11-10-2020, 20:13:30,20.4,snoring
903,11-10-2020, 20:13:31,20,snoring
904,11-10-2020, 20:13:32,19.19,snoring
905,11-10-2020, 20:13:34,19.16,snoring
906,11-10-2020, 20:13:38,19.93,snoring
907,11-10-2020, 20:13:49,18.82,snoring
908,11-10-2020, 20:13:50,18.82,snoring
909,11-10-2020, 20:14:17,20.4,snoring
910,11-10-2020, 20:14:26,17.65,snoring
911,11-10-2020, 20:14:27,17.67,snoring
912,11-10-2020, 20:15:33,11.74,snoring
913,11-10-2020, 20:19:07,11.28,snoring
914,11-10-2020, 20:19:08,11.28,snoring
915,11-10-2020, 20:21:21,17.59,snoring
916,11-10-2020, 20:21:22,15.92,snoring
917,11-10-2020, 20:21:34,15.58,snoring
918,11-10-2020, 20:22:19,16.68,snoring
919,11-10-2020, 20:22:20,19.72,snoring
920,11-10-2020, 20:22:21,20.37,snoring
921,11-10-2020, 20:22:22,23.05,snoring
922,11-10-2020, 20:22:23,20.51,snoring
923,11-10-2020, 20:23:21,9.44,snoring
924,11-10-2020, 20:25:24,21.2,snoring
925,11-10-2020, 20:25:25,24.78,snoring
926,11-10-2020, 20:25:26,23.82,snoring
927,11-10-2020, 20:30:02,10.2,snoring
928,11-10-2020, 20:31:00,14.12,snoring
929,11-10-2020, 20:31:01,13.88,snoring
930,11-10-2020, 20:31:02,18.48,snoring
931,11-10-2020, 20:31:03,20.15,snoring
932,11-10-2020, 20:36:11,20.25,snoring
933,11-10-2020, 20:36:12,19.09,snoring
934,11-10-2020, 20:36:13,21.88,snoring
935,11-10-2020, 20:36:14,20.38,snoring
936,11-10-2020, 20:36:15,16.34,snoring
937,11-10-2020, 20:36:18,18.7,snoring
938,11-10-2020, 20:38:11,11.95,snoring
939,11-10-2020, 20:42:55,11.23,snoring
940,11-10-2020, 20:42:56,13.07,snoring
941,11-10-2020, 20:42:57,13.15,snoring
942,11-10-2020, 20:44:08,11.48,snoring
943,11-10-2020, 20:44:09,12.51,snoring
944,11-10-2020, 20:44:10,11.61,snoring
945,11-10-2020, 20:44:11,14.02,snoring
946,11-10-2020, 20:44:12,11.97,snoring
947,11-10-2020, 20:52:07,16.57,snoring
948,11-10-2020, 20:52:08,19.99,snoring
949,11-10-2020, 21:00:42,26.95,snoring
950,11-10-2020, 21:00:43,28.01,snoring
951,11-10-2020, 21:00:44,26.94,snoring
952,11-10-2020, 21:00:45,26.39,snoring
953,11-10-2020, 21:00:46,19.05,snoring
954,11-10-2020, 21:02:02,15.82,snoring
955,11-10-2020, 21:02:03,15.85,snoring
956,11-10-2020, 21:05:19,20.62,snoring
957,11-10-2020, 21:05:20,21.77,snoring
958,11-10-2020, 21:05:21,21.78,snoring
959,11-10-2020, 21:05:21,19.29,snoring
960,11-10-2020, 21:05:22,19.33,snoring
961,11-10-2020, 21:05:23,19.84,snoring
962,11-10-2020, 21:07:15,14.39,snoring
963,11-10-2020, 21:09:57,12.85,snoring
964,11-10-2020, 21:09:58,13,snoring
965,11-10-2020, 21:09:59,14.83,snoring
966,11-10-2020, 21:10:00,15.25,snoring
967,11-10-2020, 21:10:01,13.1,snoring
968,11-10-2020, 21:10:02,16.03,snoring
969,11-10-2020, 21:10:03,16.8,snoring
970,11-10-2020, 21:10:05,11.68,snoring
971,11-10-2020, 21:11:14,10.63,snoring
972,11-10-2020, 21:11:16,15.88,snoring
973,11-10-2020, 21:11:18,13.38,snoring
974,11-10-2020, 21:11:19,13.15,snoring
975,11-10-2020, 21:11:20,11.94,snoring
976,11-10-2020, 21:11:21,11.06,snoring
977,11-10-2020, 21:11:25,10.17,snoring
978,11-10-2020, 21:11:26,10.71,snoring
979,11-10-2020, 21:11:27,11.82,snoring
980,11-10-2020, 21:11:28,13.86,snoring
981,11-10-2020, 21:11:29,9.9,snoring
982,11-10-2020, 21:11:29,12.85,snoring
983,11-10-2020, 21:11:30,13.53,snoring
984,11-10-2020, 21:11:31,11.82,snoring
985,11-10-2020, 21:11:32,11.79,snoring
986,11-10-2020, 21:11:33,14.99,snoring
987,11-10-2020, 21:11:50,17.93,snoring
988,11-10-2020, 21:11:51,20.21,snoring
989,11-10-2020, 21:11:52,21.11,snoring
990,11-10-2020, 21:18:44,15.8,snoring
991,11-10-2020, 21:21:26,14.45,snoring
992,11-10-2020, 21:23:42,18.89,snoring
993,11-10-2020, 21:23:43,18.41,snoring
994,11-10-2020, 21:23:43,21.41,snoring
995,11-10-2020, 21:23:44,20.53,snoring
996,11-10-2020, 21:24:02,15.05,snoring
997,11-10-2020, 21:25:09,10.25,snoring
998,11-10-2020, 21:25:37,12.85,snoring
999,11-10-2020, 21:27:29,15.2,snoring
1000,11-10-2020, 21:28:00,13.39,snoring
1001,11-10-2020, 21:28:22,15.21,snoring
1002,11-10-2020, 21:28:25,12.24,snoring
1003,11-10-2020, 21:28:26,12.88,snoring
1004,11-10-2020, 21:29:03,11.99,snoring
1005,11-10-2020, 21:29:27,9.35,snoring
1006,11-10-2020, 21:29:28,10.31,snoring
1007,11-10-2020, 21:29:46,11.74,snoring
1008,11-10-2020, 21:30:02,21.43,snoring
1009,11-10-2020, 21:30:03,18.64,snoring
1010,11-10-2020, 21:30:04,17.8,snoring
1011,11-10-2020, 21:30:05,18.01,snoring
1012,11-10-2020, 21:30:06,18.15,snoring
1013,11-10-2020, 21:30:12,20.65,snoring
1014,11-10-2020, 21:30:13,21.2,snoring
1015,11-10-2020, 21:30:14,20.38,snoring
1016,11-10-2020, 21:30:20,21.13,snoring
1017,11-10-2020, 21:30:21,19.93,snoring
1018,11-10-2020, 21:30:22,18.91,snoring
1019,11-10-2020, 21:30:23,19.6,snoring
1020,11-10-2020, 21:30:24,21.16,snoring
1021,11-10-2020, 21:30:25,18.03,snoring
1022,11-10-2020, 21:30:26,18.03,snoring
1023,11-10-2020, 21:30:28,19.83,snoring
1024,11-10-2020, 21:30:31,12.24,snoring
1025,11-10-2020, 21:30:32,12.62,snoring
1026,11-10-2020, 21:30:33,13.92,snoring
1027,11-10-2020, 21:30:34,11.79,snoring
1028,11-10-2020, 21:30:35,11.62,snoring
1029,11-10-2020, 21:30:37,15.47,snoring
1030,11-10-2020, 21:30:38,15.33,snoring
1031,11-10-2020, 21:30:39,15.54,snoring
1032,11-10-2020, 21:30:40,18.52,snoring
1033,11-10-2020, 21:30:40,10.51,snoring
1034,11-10-2020, 21:31:31,15.72,snoring
1035,11-10-2020, 21:31:32,15.06,snoring
1036,11-10-2020, 21:31:33,14.91,snoring
1037,11-10-2020, 21:31:34,22.05,snoring
1038,11-10-2020, 21:31:35,18.8,snoring
1039,11-10-2020, 21:31:36,23.75,snoring
1040,11-10-2020, 21:31:37,21.59,snoring
1041,11-10-2020, 21:31:38,16.66,snoring
1042,11-10-2020, 21:34:19,12.1,snoring
1043,11-10-2020, 21:34:20,12.52,snoring
1044,11-10-2020, 21:34:22,11.75,snoring
1045,11-10-2020, 21:34:24,13.01,snoring
1046,11-10-2020, 21:34:25,13.58,snoring
1047,11-10-2020, 21:34:26,13.93,snoring
1048,11-10-2020, 21:34:26,14.37,snoring
1049,11-10-2020, 21:37:33,14.81,snoring
1050,11-10-2020, 21:37:34,17.49,snoring
1051,11-10-2020, 21:37:35,18.72,snoring
1052,11-10-2020, 21:40:09,19.34,snoring
1053,11-10-2020, 21:40:10,17.69,snoring
1054,11-10-2020, 21:48:22,12.12,snoring
1055,11-10-2020, 21:49:08,11.71,snoring
1056,11-10-2020, 21:49:09,11.97,snoring
1057,11-10-2020, 21:49:09,14.49,snoring
1058,11-10-2020, 21:52:43,14.02,snoring
1059,11-10-2020, 21:53:11,10.98,snoring
1060,11-10-2020, 21:53:12,10.97,snoring
1061,11-10-2020, 21:53:13,14.99,snoring
1062,11-10-2020, 21:53:14,12.22,snoring
1063,11-10-2020, 21:53:17,15.84,snoring
1064,11-10-2020, 21:53:19,12.23,snoring
1065,11-10-2020, 21:56:14,13.87,snoring
1066,11-10-2020, 21:56:15,11.66,snoring
1067,11-10-2020, 21:57:04,17.62,snoring
1068,11-10-2020, 21:57:14,18.2,snoring
1069,11-10-2020, 21:57:15,17.71,snoring
1070,11-10-2020, 21:57:37,14.65,snoring
1071,11-10-2020, 21:57:38,19.68,snoring
1072,11-10-2020, 21:57:38,20.92,snoring
1073,11-10-2020, 21:57:40,17.55,snoring
1074,11-10-2020, 21:57:41,17.09,snoring
1075,11-10-2020, 21:57:42,19.54,snoring
1076,11-10-2020, 21:58:56,20.71,snoring
1077,11-10-2020, 21:58:57,26.16,snoring
1078,11-10-2020, 21:58:58,27.88,snoring
1079,11-10-2020, 21:58:59,23.06,snoring
1080,11-10-2020, 22:01:05,14.58,snoring
1081,11-10-2020, 22:01:06,14.7,snoring
1082,11-10-2020, 22:01:07,21.99,snoring
1083,11-10-2020, 22:01:33,12.1,snoring
1084,11-10-2020, 22:04:34,12.27,snoring
1085,11-10-2020, 22:05:21,15.5,snoring
1086,11-10-2020, 22:07:50,16.83,snoring
1087,11-10-2020, 22:07:56,12.57,snoring
1088,11-10-2020, 22:07:57,11.36,snoring
1089,11-10-2020, 22:07:58,12.9,snoring
1090,11-10-2020, 22:07:59,11.82,snoring
1091,11-10-2020, 22:07:59,17.76,snoring
1092,11-10-2020, 22:08:05,13.9,snoring
1093,11-10-2020, 22:08:06,15.5,snoring
1094,11-10-2020, 22:08:08,14.19,snoring
1095,11-10-2020, 22:08:10,16.27,snoring
1096,11-10-2020, 22:08:11,14.71,snoring
1097,11-10-2020, 22:08:12,15.79,snoring
1098,11-10-2020, 22:08:13,16.11,snoring
1099,11-10-2020, 22:08:27,14.71,snoring
1100,11-10-2020, 22:08:28,15.81,snoring
1101,11-10-2020, 22:08:29,18.5,snoring
1102,11-10-2020, 22:08:30,16.48,snoring
1103,11-10-2020, 22:08:31,20.47,snoring
1104,11-10-2020, 22:08:32,21.72,snoring
1105,11-10-2020, 22:09:40,14.9,snoring
1106,11-10-2020, 22:10:44,18.96,snoring
1107,11-10-2020, 22:10:45,21.45,snoring
1108,11-10-2020, 22:10:46,21.35,snoring
1109,11-10-2020, 22:10:47,20.1,snoring
1110,11-10-2020, 22:10:48,20.17,snoring
1111,11-10-2020, 22:13:32,10.32,snoring
1112,11-10-2020, 22:14:54,15.35,snoring
1113,11-10-2020, 22:14:55,15.46,snoring
1114,11-10-2020, 22:14:56,17.8,snoring
1115,11-10-2020, 22:14:57,18,snoring
1116,11-10-2020, 22:15:15,19.52,snoring
1117,11-10-2020, 22:15:16,12.57,snoring
1118,11-10-2020, 22:15:49,13.9,snoring
1119,11-10-2020, 22:15:55,19.46,snoring
1120,11-10-2020, 22:15:56,18.93,snoring
1121,11-10-2020, 22:15:58,17.24,snoring
1122,11-10-2020, 22:18:00,15.27,snoring
1123,11-10-2020, 22:18:01,13.96,snoring
1124,11-10-2020, 22:18:02,14.17,snoring
1125,11-10-2020, 22:18:03,15.52,snoring
1126,11-10-2020, 22:18:04,13.01,snoring
1127,11-10-2020, 22:24:57,10.27,snoring
1128,11-10-2020, 22:25:01,10.68,snoring
1129,11-10-2020, 22:25:02,16.43,snoring
1130,11-10-2020, 22:25:03,17.06,snoring
1131,11-10-2020, 22:25:04,18.98,snoring
1132,11-10-2020, 22:25:05,17.97,snoring
1133,11-10-2020, 22:25:06,16.73,snoring
1134,11-10-2020, 22:25:07,16.58,snoring
1135,11-10-2020, 22:25:07,16.92,snoring
1136,11-10-2020, 22:25:09,18.48,snoring
1137,11-10-2020, 22:25:27,12.27,snoring
1138,11-10-2020, 22:40:19,22.55,snoring
1139,11-10-2020, 22:45:08,11.53,snoring
1140,11-10-2020, 22:45:37,23.36,snoring
1141,11-10-2020, 22:57:51,19.61,snoring
1142,11-10-2020, 23:03:17,12.56,snoring
1143,11-10-2020, 23:03:18,11.79,snoring
1144,11-10-2020, 23:03:31,10.22,snoring
1145,11-10-2020, 23:03:32,13.44,snoring
1146,11-10-2020, 23:05:22,16.89,snoring
1147,11-10-2020, 23:05:23,18.71,snoring
1148,11-10-2020, 23:09:33,20.49,snoring
1149,11-10-2020, 23:09:34,26.37,snoring
1150,11-10-2020, 23:34:59,17.2,snoring
1151,11-10-2020, 23:35:00,18.28,snoring
1152,11-10-2020, 23:35:02,18.25,snoring
1153,11-10-2020, 23:35:03,16.48,snoring
1154,11-10-2020, 23:35:04,16.56,snoring
1155,11-10-2020, 23:35:05,20.66,snoring
